,username,wafer_num,pos,cap_diam,cap_ind,flags,-1.00,-0.90,-0.80,-0.70,-0.60,-0.50,-0.40,-0.30,-0.20,-0.10,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00
472,Wafer6_T_600d_p1_d,6,TOP,600.0,1,d,2.23146483219057e-09,2.2285632773396814e-09,2.225884427687398e-09,2.2233204589545857e-09,2.220804314211856e-09,2.2184876901723266e-09,2.2161543765101346e-09,2.2140168912800125e-09,2.2120420465939117e-09,2.2102507662441424e-09,2.2087554673441055e-09,2.207531030717923e-09,2.2064905039756708e-09,2.2057626440455896e-09,2.2051650086180534e-09,2.2048887506511213e-09,2.2045939169175584e-09,2.204445148724939e-09,2.2043439475276906e-09,2.204335868965275e-09,2.2043838472263982e-09
473,Wafer6_T_600d_p2,6,TOP,600.0,2,,2.2674888361997257e-09,2.2646665585860094e-09,2.2621743646163927e-09,2.259802424783949e-09,2.2575512464838615e-09,2.2553313569748034e-09,2.253222285545538e-09,2.251124354575208e-09,2.2490073574159884e-09,2.2470002003023108e-09,2.2450702937960818e-09,2.243234395761035e-09,2.241418837642539e-09,2.239735694439595e-09,2.2381391564831625e-09,2.2367310979889493e-09,2.23546758379482e-09,2.2344434226784194e-09,2.2335813185747167e-09,2.232890141206112e-09,2.232444994467625e-09
474,Wafer6_T_600d_p3,6,TOP,600.0,3,,2.2672449218060803e-09,2.264591865821809e-09,2.262131845218831e-09,2.2599669591861036e-09,2.257756855306846e-09,2.2556341213901053e-09,2.2535286301780776e-09,2.2514997545447543e-09,2.249507712620488e-09,2.2475829819330883e-09,2.2457300833929052e-09,2.2439342368732817e-09,2.242237454561063e-09,2.2406596000958862e-09,2.2391828839359794e-09,2.237863157320535e-09,2.2367570937300722e-09,2.2358417577870474e-09,2.2350324282407086e-09,2.2344445976728074e-09,2.2340144527141975e-09
70,Wafer5_mid_700d_p1_d,5,CENTER,700.0,1,d,3.0901734733565557e-09,3.0860234790787196e-09,3.08217997335524e-09,3.0785496557344145e-09,3.075046569783739e-09,3.0716436831202293e-09,3.068409472261678e-09,3.0653842729098003e-09,3.0625701966828707e-09,3.0601032210510435e-09,3.0578801219538307e-09,3.056070968600903e-09,3.054564202365832e-09,3.0535635628064866e-09,3.0528101973488133e-09,3.052228829169608e-09,3.051869864679915e-09,3.0516617226997115e-09,3.0515315806322775e-09,3.051434899735834e-09,3.0513713193155437e-09
72,Wafer5_mid_700d_p2,5,CENTER,700.0,2,,3.080447598930896e-09,3.076166852374848e-09,3.0722894015165204e-09,3.0686348658359e-09,3.0651412378879355e-09,3.0617007001681725e-09,3.0582554432223608e-09,3.054952598867152e-09,3.0517330740891024e-09,3.0485254666744336e-09,3.0455146972884536e-09,3.0425996537969593e-09,3.0397238680025586e-09,3.0370535142793876e-09,3.0345647093749273e-09,3.0323034431305283e-09,3.0303261953400655e-09,3.0287420979355126e-09,3.027336859422482e-09,3.0263083998882913e-09,3.025547261012929e-09
75,Wafer5_mid_700d_p3,5,CENTER,700.0,3,,3.0787891518145282e-09,3.0742559531259755e-09,3.070231390990624e-09,3.0664653032118172e-09,3.0628959262735014e-09,3.059387741969292e-09,3.0558965734987147e-09,3.0524244874223787e-09,3.049100499857727e-09,3.0458276803475304e-09,3.0425811697613246e-09,3.039510852626457e-09,3.0364942831400386e-09,3.033639276855512e-09,3.030978487685766e-09,3.0284760405277594e-09,3.0263857288685076e-09,3.0245071719896456e-09,3.0230579894453035e-09,3.0218990989062855e-09,3.021069306204045e-09
76,Wafer5_mid_700d_p4_d,5,CENTER,700.0,4,d,3.0683877574379254e-09,3.0637609497544507e-09,3.0596490874586263e-09,3.055474879759937e-09,3.0515988834032176e-09,3.04781867142858e-09,3.0440812356716743e-09,3.040610686422695e-09,3.0374469192477632e-09,3.0344528836182303e-09,3.0319899868518905e-09,3.0299238242683726e-09,3.0283995677579186e-09,3.027136999009554e-09,3.0263482354238776e-09,3.0258101030476973e-09,3.025495349062012e-09,3.0252730179851763e-09,3.0251075369111326e-09,3.025024736974917e-09,3.0249576037280752e-09
81,Wafer5_mid_700d_p5_d,5,CENTER,700.0,5,d,3.05142209488543e-09,3.0467894309674747e-09,3.0426399372186808e-09,3.0385499399186366e-09,3.0346543046146713e-09,3.03087012225604e-09,3.027255142831414e-09,3.0238265266630152e-09,3.0205850840994747e-09,3.017716589016219e-09,3.0153153334127362e-09,3.013417441528961e-09,3.0118691915270045e-09,3.0106856313834607e-09,3.0099873917499428e-09,3.0095068998456354e-09,3.0091725166319823e-09,3.0089695900765004e-09,3.0087826393841047e-09,3.008715693976497e-09,3.00861733663554e-09
85,Wafer5_mid_700d_p6_d,5,CENTER,700.0,6,d,3.055314052243882e-09,3.050653645984058e-09,3.0464025530542248e-09,3.0423407917066507e-09,3.0384893558969136e-09,3.0346190668375655e-09,3.030950760347618e-09,3.027488361575147e-09,3.0242478070763294e-09,3.0213735053688093e-09,3.0189290203981822e-09,3.016796336250861e-09,3.01521996332019e-09,3.014068145380033e-09,3.0132393982681485e-09,3.01276176402944e-09,3.012410983911194e-09,3.0121520613389124e-09,3.0120492958711746e-09,3.012032805847061e-09,3.0119401559339686e-09
133,Wafer5_L_700d_p1,5,LEFT,700.0,1,,3.084344364670522e-09,3.0799835750622286e-09,3.0761809509398223e-09,3.072579810771325e-09,3.069152458393798e-09,3.065750577507863e-09,3.062446455139833e-09,3.05926043504725e-09,3.056102163025548e-09,3.0529800680816425e-09,3.049998613010282e-09,3.0470304787385566e-09,3.0442366459448934e-09,3.04149464270489e-09,3.0389460585863636e-09,3.0365946599676765e-09,3.0345741635775315e-09,3.03275517967204e-09,3.0313130205758035e-09,3.0301089747525705e-09,3.0293001399643527e-09
244,Wafer5_R_700d_p1,5,RIGHT,700.0,1,,2.8589580693063823e-09,2.8551376408692344e-09,2.8518786809086105e-09,2.8487023982620057e-09,2.8457732411593637e-09,2.842821851052486e-09,2.8399634704373884e-09,2.8372327481462537e-09,2.8345211272212775e-09,2.831874153147207e-09,2.829280989811181e-09,2.8268082686531436e-09,2.8243833893661606e-09,2.8220841058727308e-09,2.819956139990129e-09,2.8179573041262408e-09,2.8161764425196157e-09,2.8146533283963505e-09,2.8132967429934473e-09,2.8123394913181957e-09,2.811478781577801e-09
605,Wafer6_B_700_p1,6,BOTTOM,700.0,1,,3.109086997207774e-09,3.1050728101630557e-09,3.1014732535651123e-09,3.0979757103242546e-09,3.0946997946033595e-09,3.091526662283455e-09,3.0883349136443365e-09,3.0852731583477667e-09,3.082219913293308e-09,3.0792636274190416e-09,3.0764395544794035e-09,3.073725062443412e-09,3.07108734805742e-09,3.0685366982144194e-09,3.0662547222029004e-09,3.064137745262371e-09,3.0623406652292134e-09,3.060776890323716e-09,3.059551538641531e-09,3.0586029128879937e-09,3.0579004345713e-09
611,Wafer6_B_700_p2,6,BOTTOM,700.0,2,,3.0984281506286505e-09,3.094230770269378e-09,3.090449715170237e-09,3.0868786415394805e-09,3.083439162596379e-09,3.0800941209249695e-09,3.076804476751452e-09,3.0736261532989715e-09,3.0704546574260496e-09,3.0673359851945228e-09,3.0643739375384437e-09,3.061491840678106e-09,3.058868895572708e-09,3.0562771361226932e-09,3.053933398512396e-09,3.0517604506696486e-09,3.0498728727785457e-09,3.048301970123527e-09,3.047078291385736e-09,3.0461275748653108e-09,3.0454090848757816e-09
360,Wafer6_M_700d_p1,6,CENTER,700.0,1,,3.0979756673636745e-09,3.093996474344004e-09,3.0904472078576965e-09,3.086930792250776e-09,3.0819440815345625e-09,3.078622462758178e-09,3.0754010795691822e-09,3.071977676160289e-09,3.0692537397642325e-09,3.068696147199263e-09,3.0658563399814776e-09,3.0631338730347594e-09,3.0603864534567904e-09,3.0578871449449053e-09,3.054497094050285e-09,3.0523017853297393e-09,3.050403717445231e-09,3.048750722035594e-09,3.0474593256217825e-09,3.0464245323727606e-09,3.0456425452613096e-09
539,Wafer6_L_700d_p1,6,LEFT,700.0,1,,3.1330132903749338e-09,3.1292991225460393e-09,3.1258791769330906e-09,3.1226301626343774e-09,3.119561525734516e-09,3.1165517666642335e-09,3.1137088666420625e-09,3.110940837344668e-09,3.108468775790173e-09,3.106185542448409e-09,3.1041784358657244e-09,3.1024886221416345e-09,3.1011203826583477e-09,3.1000162695724005e-09,3.099220074003394e-09,3.09862730772182e-09,3.0982022394010873e-09,3.097908644218943e-09,3.0977280199866134e-09,3.0976192493948054e-09,3.0975925511323026e-09
540,Wafer6_L_700_p2,6,LEFT,700.0,2,,3.1089159110427e-09,3.1052276872696334e-09,3.10184410353548e-09,3.0985536575920057e-09,3.095475663656907e-09,3.092489486421512e-09,3.089534009547498e-09,3.0867937691414584e-09,3.0840540044612307e-09,3.081348122621679e-09,3.0788201099487857e-09,3.0764495488299103e-09,3.0741906977789484e-09,3.072050295751298e-09,3.0702109846479176e-09,3.0685651440440175e-09,3.06711929922592e-09,3.065938197409654e-09,3.0650329069799123e-09,3.0644085623973935e-09,3.0638841492641278e-09
541,Wafer6_L_700_p3,6,LEFT,700.0,3,,3.122415784976277e-09,3.118756441702382e-09,3.115629765336526e-09,3.1135140813973234e-09,3.1110318423318045e-09,3.10794070018705e-09,3.1034044607170517e-09,3.1021219252909217e-09,3.0994286123306096e-09,3.0968324132178183e-09,3.094284154212543e-09,3.0919235329282355e-09,3.0897005485022133e-09,3.087672308299927e-09,3.0858670453135666e-09,3.0842597797334676e-09,3.08258506202858e-09,3.0813871516154678e-09,3.080409156477652e-09,3.079596207865378e-09,3.0790171065198933e-09
543,Wafer6_L_700_p4,6,LEFT,700.0,4,,3.9776146182874915e-09,3.972591946264655e-09,3.968158003826235e-09,3.963896114731063e-09,3.959818659638686e-09,3.955903897994464e-09,3.9520454761930985e-09,3.948316717426447e-09,3.944564572247387e-09,3.940994181990102e-09,3.937507041198736e-09,3.9342051208653934e-09,3.93104943255643e-09,3.92797104855442e-09,3.925099060850439e-09,3.92242180348135e-09,3.920121894865518e-09,3.918042999594574e-09,3.9162698409028795e-09,3.914861442859343e-09,3.913805387958687e-09
403,Wafer6_R_700d_p1,6,RIGHT,700.0,1,,3.1259921778936984e-09,3.1222497212364663e-09,3.118905995757083e-09,3.115701943498541e-09,3.1126236805353217e-09,3.109649812293076e-09,3.106756396349262e-09,3.103989933295398e-09,3.1012722965084656e-09,3.098646255448211e-09,3.0960096694828706e-09,3.0936772169599913e-09,3.0913428001243834e-09,3.0891221784824995e-09,3.0872375092090892e-09,3.085512973419307e-09,3.0839438086285815e-09,3.0827030381132908e-09,3.081669363160793e-09,3.0808484427934665e-09,3.080249715666332e-09
405,Wafer6_R_700d_p2,6,RIGHT,700.0,2,,3.061683399363077e-09,3.057925067236296e-09,3.0545654934338448e-09,3.0513790882011226e-09,3.0482806389797754e-09,3.044969097982526e-09,3.0419501523283354e-09,3.0390665749387213e-09,3.0360098735842664e-09,3.0332824862783223e-09,3.0304875617079016e-09,3.0279206741291685e-09,3.025415012237487e-09,3.023098122542266e-09,3.020924844026577e-09,3.018961057977741e-09,3.017211324741415e-09,3.0159061401769157e-09,3.014775761260183e-09,3.013963671139071e-09,3.0133699722942892e-09
88,Wafer5_mid_800d_p1_d,5,CENTER,800.0,1,d,4.002131325196455e-09,3.99638143937695e-09,3.991258142319676e-09,3.986203779559399e-09,3.9813058245967806e-09,3.9765803583858545e-09,3.972069478712957e-09,3.967847764785691e-09,3.9638985200517645e-09,3.96044132970708e-09,3.95739803223665e-09,3.95494174101464e-09,3.95302659242382e-09,3.951632310895996e-09,3.950640210341013e-09,3.9499563697346525e-09,3.949507414163647e-09,3.949303339976179e-09,3.94902424913931e-09,3.948938568025694e-09,3.948809558150358e-09
93,Wafer5_mid_800d_p2,5,CENTER,800.0,2,,4.022291178873087e-09,4.016478084666898e-09,4.011367489238914e-09,4.006422660570971e-09,4.0017444757666435e-09,3.996956535478294e-09,3.992822351718225e-09,3.989782203840206e-09,3.985548452148959e-09,3.9812650452860825e-09,3.97734178757271e-09,3.97337495458377e-09,3.969565125901812e-09,3.965812986983375e-09,3.962482407192523e-09,3.959298982863198e-09,3.956638295480021e-09,3.954291169765154e-09,3.952324477898008e-09,3.950823772354905e-09,3.949712477421051e-09
94,Wafer5_mid_800d_p3_d,5,CENTER,800.0,3,d,3.965329999992808e-09,3.959590287638088e-09,3.954421806068196e-09,3.9491991068644874e-09,3.944244939739961e-09,3.939490316907449e-09,3.934963352250933e-09,3.930597609051498e-09,3.9265694265329136e-09,3.922979512352935e-09,3.919848489466369e-09,3.917335285301264e-09,3.915317528501637e-09,3.913768161357698e-09,3.912764459326e-09,3.9121345837695216e-09,3.911711585862518e-09,3.911486489014699e-09,3.911343542039792e-09,3.911339720658046e-09,3.9113229508427306e-09
95,Wafer5_mid_800d_p4,5,CENTER,800.0,4,,4.008182825355181e-09,4.002263817639993e-09,3.997031780810977e-09,3.992139056611305e-09,3.987396558109033e-09,3.9827353161047135e-09,3.978166869476372e-09,3.9737552230218926e-09,3.969295998348333e-09,3.964936687740178e-09,3.9608014066152804e-09,3.956717525768203e-09,3.952732378291566e-09,3.948982545377153e-09,3.945446120769606e-09,3.942258706519435e-09,3.939289084866133e-09,3.936834517304391e-09,3.9347441121706885e-09,3.933256211916146e-09,3.9320980853501465e-09
96,Wafer5_mid_800d_p5_d,5,CENTER,800.0,5,d,4.004765935492763e-09,3.999228592668756e-09,3.994054545556031e-09,3.9890756629481835e-09,3.984263290463913e-09,3.979628714159854e-09,3.9752423952588435e-09,3.971147923942369e-09,3.9672005404595315e-09,3.963794352566446e-09,3.960677268432179e-09,3.958191819411475e-09,3.95618859043e-09,3.9547994565316814e-09,3.953727454586435e-09,3.952968037321592e-09,3.952551901671938e-09,3.952267571642527e-09,3.9521031751085515e-09,3.9519513024587826e-09,3.9519395125010145e-09
548,Wafer6_L_800_p1,6,LEFT,800.0,1,,5.158098981932413e-09,5.151718404245298e-09,5.146100367967124e-09,5.1407075727314474e-09,5.135455031958616e-09,5.130450862749646e-09,5.1254716106344575e-09,5.12075933744674e-09,5.116017017977543e-09,5.111436908527451e-09,5.1070617484959785e-09,5.102832160546277e-09,5.098888205996743e-09,5.094977869336175e-09,5.091533840664494e-09,5.088490139341918e-09,5.085539102957446e-09,5.083453555650093e-09,5.0814642970976475e-09,5.080105753766272e-09,5.079036136190748e-09
550,Wafer6_L_800_p2,6,LEFT,800.0,2,,5.12771819780405e-09,5.121519839314605e-09,5.115955695613666e-09,5.11076153329349e-09,5.105709791254286e-09,5.100692503783477e-09,5.0959249620728e-09,5.09131941477494e-09,5.086682209851343e-09,5.082351413791018e-09,5.078232779463396e-09,5.074264459834088e-09,5.0705570623443064e-09,5.0670985368003935e-09,5.0639836311434076e-09,5.061206007003169e-09,5.058839745866204e-09,5.05694594820584e-09,5.055389556743596e-09,5.054197113501883e-09,5.053296161102723e-09
398,Wafer6_R_800d_p1_d,6,RIGHT,800.0,1,d,3.930086558774122e-09,3.9239031736288425e-09,3.9182155276931904e-09,3.9126735752538615e-09,3.907357262850955e-09,3.902124066777998e-09,3.897098860833019e-09,3.892350286805595e-09,3.88788238998747e-09,3.883867799158817e-09,3.880446739608501e-09,3.877680848252443e-09,3.875448496435727e-09,3.87381251957667e-09,3.872718402857534e-09,3.871965918581831e-09,3.871548691581995e-09,3.871276753397076e-09,3.871108582417662e-09,3.871067331973404e-09,3.871050791640422e-09
399,Wafer6_R_800d_p2,6,RIGHT,800.0,2,,4.026987348836836e-09,4.021615153769029e-09,4.016671080310951e-09,4.012035235783916e-09,4.007574223788906e-09,4.003146296556802e-09,3.9989221023765105e-09,3.994752736212057e-09,3.990556006660046e-09,3.986561356882358e-09,3.982728887983657e-09,3.979068408733542e-09,3.975471821484365e-09,3.972214920597469e-09,3.969213939359293e-09,3.966586090602418e-09,3.9642849496692665e-09,3.962396383121347e-09,3.9608873065763765e-09,3.959680824013119e-09,3.958815222443944e-09
401,Wafer6_R_800d_p3,6,RIGHT,800.0,3,,4.060105706261421e-09,4.054835446156108e-09,4.050257600811584e-09,4.045859949731629e-09,4.041631719410015e-09,4.037462245213419e-09,4.033447817212308e-09,4.029523528771928e-09,4.025737069699777e-09,4.0219662025891294e-09,4.018382538781229e-09,4.01501747337253e-09,4.011637120074154e-09,4.008601981991877e-09,4.005716030127896e-09,4.003126933969097e-09,4.00088342050159e-09,3.999021202875828e-09,3.997474815254982e-09,3.9962901843421374e-09,3.995434407486085e-09
461,Wafer6_T_800d_p1,6,TOP,800.0,1,,3.993686897121979e-09,3.988512593417057e-09,3.983886304994506e-09,3.97949874242955e-09,3.975464383307166e-09,3.97133590711073e-09,3.967273735009765e-09,3.963424841989118e-09,3.959676246914119e-09,3.95597789185358e-09,3.952402631576587e-09,3.9489147862152275e-09,3.945545176817776e-09,3.942379830060364e-09,3.939525624900877e-09,3.936800421895285e-09,3.934593245364399e-09,3.93257682198116e-09,3.931019939214374e-09,3.929740398688669e-09,3.928951332734055e-09
315,Wafer5_B_900d_p1_d,5,BOTTOM,900.0,1,d,5.2240423475991285e-09,5.217519232395644e-09,5.211632146341798e-09,5.2059831319262716e-09,5.200664366179827e-09,5.1954197374807796e-09,5.190406357063698e-09,5.18583788270647e-09,5.181420545258904e-09,5.177573530594067e-09,5.174222619458571e-09,5.171452358708885e-09,5.169136564930082e-09,5.167360410816285e-09,5.1661158942859425e-09,5.165138301257486e-09,5.164393345968507e-09,5.163906593149988e-09,5.163513996808167e-09,5.163247701838317e-09,5.163125156149897e-09
316,Wafer5_B_900d_p2,5,BOTTOM,900.0,2,,5.200930584290113e-09,5.194347141614413e-09,5.188471934372158e-09,5.182871926704832e-09,5.177515633029145e-09,5.172234384993459e-09,5.167222396698329e-09,5.162219899698574e-09,5.157488351781325e-09,5.152687257049917e-09,5.148208987048694e-09,5.143951620449047e-09,5.139900687832421e-09,5.136075230511302e-09,5.132568392972408e-09,5.129415604297882e-09,5.126734840592117e-09,5.124359797479364e-09,5.12248846221289e-09,5.120964720639542e-09,5.119723015699857e-09
98,Wafer5_mid_900d_p1,5,CENTER,900.0,1,,5.108280466887019e-09,5.101325000124505e-09,5.095211688390287e-09,5.089367557524281e-09,5.0837278316230845e-09,5.0781478401824274e-09,5.072838576668224e-09,5.0675896643667295e-09,5.0624563695762805e-09,5.0573420679342824e-09,5.052591633910664e-09,5.047952811885852e-09,5.043362728473614e-09,5.039017734235156e-09,5.035282885374735e-09,5.031690984762697e-09,5.028479012726064e-09,5.025853089732822e-09,5.023587411346137e-09,5.021808828447763e-09,5.0204871683891385e-09
100,Wafer5_mid_900d_p2_d,5,CENTER,900.0,2,d,5.04097322403204e-09,5.033340919562368e-09,5.026237448930649e-09,5.019429338463386e-09,5.012807370965267e-09,5.0063213420462566e-09,5.000121818122278e-09,4.9942559077289254e-09,4.98875726412241e-09,4.983724331846482e-09,4.9794686192924574e-09,4.975869322876983e-09,4.9731168906783885e-09,4.971115007351518e-09,4.969752614525172e-09,4.968794404462284e-09,4.968285287884851e-09,4.967876923301808e-09,4.9676852119352046e-09,4.967438287648223e-09,4.967341336170338e-09
101,Wafer5_mid_900d_p3,5,CENTER,900.0,3,,4.755516544691307e-09,4.74904643446134e-09,4.7429497158387455e-09,4.737255406497192e-09,4.731937509446731e-09,4.722696698989939e-09,4.716804613469325e-09,4.710247027272364e-09,4.7049001753398064e-09,4.699815636010945e-09,4.694853718196327e-09,4.690135685680343e-09,4.685481601659271e-09,4.6763798621117716e-09,4.665246119324407e-09,4.661901841839742e-09,4.659114145573088e-09,4.657488262810063e-09,4.655651823266256e-09,4.646017987820767e-09,4.639176007093114e-09
103,Wafer5_mid_900d_p4_d,5,CENTER,900.0,4,d,5.073245763049798e-09,5.065667558270625e-09,5.0587833125101294e-09,5.0520860248801854e-09,5.045625017626944e-09,5.039358555749597e-09,5.033308318049755e-09,5.027755033632587e-09,5.022391857906333e-09,5.01763373625372e-09,5.0136417295150154e-09,5.010198782787079e-09,5.0075832800033955e-09,5.0056279418518855e-09,5.004354927317777e-09,5.003421882819135e-09,5.002783988781559e-09,5.002363920336777e-09,5.0020531776760996e-09,5.001889200531097e-09,5.0018123908844106e-09
104,Wafer5_mid_900d_p5,5,CENTER,900.0,5,,4.994802664398714e-09,4.987434318295131e-09,4.981682963537949e-09,4.975526501073088e-09,4.9699068186908326e-09,4.964269691782517e-09,4.958908844836291e-09,4.953855820718811e-09,4.948609276895177e-09,4.943760402767644e-09,4.939330477023367e-09,4.9341845465209774e-09,4.930091074592431e-09,4.925803605249887e-09,4.9215214634431936e-09,4.918765974950501e-09,4.913642497371709e-09,4.912287059798857e-09,4.909802082398544e-09,4.9082539552341705e-09,4.907219108540539e-09
254,Wafer5_R_900d_p1,5,RIGHT,900.0,1,,5.056212604683192e-09,5.0505189815367205e-09,5.0445694768804466e-09,5.0389396636871726e-09,5.033394089514356e-09,5.028379558295131e-09,5.023187942963353e-09,5.0184998173694854e-09,5.014341039788971e-09,5.010517032824225e-09,5.007153548988676e-09,5.00471121901695e-09,5.002767989121235e-09,4.999862196293224e-09,4.999193875891173e-09,4.999474610955187e-09,4.999244505595823e-09,4.9988756140094045e-09,4.998664708441175e-09,4.998473724388613e-09,4.9980861252114556e-09
256,Wafer5_R_900d_p2,5,RIGHT,900.0,2,,4.68673190494927e-09,4.682085172235471e-09,4.676921282106681e-09,4.672046225187723e-09,4.667191364343143e-09,4.662635897130431e-09,4.658088095683323e-09,4.654107478851648e-09,4.649888028145674e-09,4.646043046173063e-09,4.642100802519957e-09,4.638847046602648e-09,4.63503668849818e-09,4.631889355984407e-09,4.629301202294862e-09,4.626559293409647e-09,4.623242571533085e-09,4.621860597339055e-09,4.6208859783449605e-09,4.6200437247473266e-09,4.619621288363276e-09
457,Wafer6_T_900d_p1,6,TOP,900.0,1,,5.0179315435816115e-09,5.0120069735486246e-09,5.00639687483927e-09,5.000775014783248e-09,4.995709452753221e-09,4.99070140571258e-09,4.987157404790912e-09,4.983218857731533e-09,4.978690195402237e-09,4.974396929210343e-09,4.970425510799522e-09,4.966493485976283e-09,4.962443849971652e-09,4.959289480929905e-09,4.955980483260014e-09,4.953140911447783e-09,4.952016727386726e-09,4.95670772193268e-09,4.9580594472926176e-09,4.9648802916659916e-09,4.962972826876881e-09
317,Wafer5_B_1000d_p1,5,BOTTOM,1000.0,1,,6.441123204546757e-09,6.432873865904913e-09,6.425675626460084e-09,6.418696429976737e-09,6.412109790540781e-09,6.405555674695465e-09,6.399239508297362e-09,6.393058011221311e-09,6.3870415892931284e-09,6.381177360720325e-09,6.375522999390315e-09,6.370152241098029e-09,6.364911144648962e-09,6.36001507421166e-09,6.355357804972126e-09,6.351178955469119e-09,6.347434670012601e-09,6.3442111171254626e-09,6.34150498552588e-09,6.339439461090855e-09,6.337738669465168e-09
318,Wafer5_B_1000d_p2,5,BOTTOM,1000.0,2,,5.796910778840541e-09,5.791121781528058e-09,5.77982917161849e-09,5.771124572360002e-09,5.76545229656616e-09,5.761925558829843e-09,5.766618721569384e-09,5.760443510376999e-09,5.754939711333798e-09,5.7590144608732024e-09,5.757344489500998e-09,5.751124872758513e-09,5.753047873306772e-09,5.74497491146709e-09,5.749986058520246e-09,5.750807466768823e-09,5.7474257163962775e-09,5.7497391878427386e-09,5.744296293586827e-09,5.740864489320885e-09,5.735659812963577e-09
320,Wafer5_B_1000d_p3,5,BOTTOM,1000.0,3,,6.469380127442303e-09,6.462064782558e-09,6.45544550449657e-09,6.44921757929868e-09,6.4433445192909495e-09,6.437491813080237e-09,6.431892122970604e-09,6.4264817020540066e-09,6.421150403190442e-09,6.416101791501196e-09,6.411159131543317e-09,6.406498032603722e-09,6.4019091236677375e-09,6.397616102386218e-09,6.393710288470094e-09,6.390085348194347e-09,6.386937304236918e-09,6.384018389557736e-09,6.381687902904353e-09,6.3797063326347705e-09,6.378260471202352e-09
113,Wafer5_L_1000d_p1,5,LEFT,1000.0,1,,6.320803306693673e-09,6.312530857217543e-09,6.305391768000288e-09,6.298695320486652e-09,6.292244871634732e-09,6.285968694505617e-09,6.2796600367810895e-09,6.273710277789118e-09,6.2677469996284006e-09,6.2619773972838444e-09,6.256598102244645e-09,6.251129675964136e-09,6.2460193056341866e-09,6.240792542332933e-09,6.236203068008172e-09,6.231967944882436e-09,6.228455625199359e-09,6.2253307977708615e-09,6.22262001503487e-09,6.220545666934813e-09,6.219026519330003e-09
114,Wafer5_L_1000d_p2_d,5,LEFT,1000.0,2,d,6.2360527247297215e-09,6.2271820166601515e-09,6.219113330529165e-09,6.2113429528012665e-09,6.203888951354395e-09,6.196548446007213e-09,6.189499986056892e-09,6.182901246732629e-09,6.1768016846551935e-09,6.171254281756922e-09,6.166564309246838e-09,6.162655684312231e-09,6.1595430365904e-09,6.15727170031866e-09,6.155699945896231e-09,6.154610839887112e-09,6.153825393886753e-09,6.1533461948529035e-09,6.152950626319739e-09,6.1527132885692384e-09,6.1525574392788965e-09
258,Wafer5_R_1000d_p1,5,RIGHT,1000.0,1,,6.000456273181207e-09,5.991353396089021e-09,5.983362995399785e-09,5.975886556934228e-09,5.96858685744302e-09,5.961383276058324e-09,5.9544153811216605e-09,5.947529739950046e-09,5.940782658559457e-09,5.934112348038615e-09,5.92772081984417e-09,5.921512294214909e-09,5.91555240095798e-09,5.909947076479715e-09,5.904774141326762e-09,5.90017633874336e-09,5.8960307317716295e-09,5.892584217938792e-09,5.88969769446896e-09,5.887433386809999e-09,5.885753733172104e-09
627,Wafer6_B_1000dep_p1,6,BOTTOM,1000.0,1,d,6.148148070361728e-09,6.139216716067242e-09,6.1310116330171995e-09,6.123223973054242e-09,6.1156689110463654e-09,6.108389363087193e-09,6.101434548369855e-09,6.0949208375199635e-09,6.088993725709295e-09,6.083903092808416e-09,6.079566248707335e-09,6.076152868416986e-09,6.073678116751916e-09,6.072123771583632e-09,6.0711032250413645e-09,6.070565383125093e-09,6.070369557214024e-09,6.070421221656236e-09,6.07063806576065e-09,6.070956123371201e-09,6.071295481719531e-09
628,Wafer6_B_1000_p2,6,BOTTOM,1000.0,2,,6.34566343163928e-09,6.3367161044899475e-09,6.328821988522882e-09,6.32132083303834e-09,6.314181641031759e-09,6.307054924391934e-09,6.300077827904545e-09,6.293449651632151e-09,6.28681564360303e-09,6.280319092582023e-09,6.274180552877748e-09,6.268136614735536e-09,6.262277137577268e-09,6.256761710023694e-09,6.2516695530601464e-09,6.247011693957683e-09,6.2429899489983705e-09,6.239655793297135e-09,6.2368832004076245e-09,6.234737998732806e-09,6.2332353374981825e-09
633,Wafer6_B_1000_p3,6,BOTTOM,1000.0,3,,6.431410623667102e-09,6.423661739168413e-09,6.416636438042397e-09,6.409841865749974e-09,6.4033072838584255e-09,6.39711641361244e-09,6.391263569262471e-09,6.385930135113476e-09,6.381082647882888e-09,6.376673801333708e-09,6.373244379766152e-09,6.370315493268541e-09,6.367819122635468e-09,6.365946685353354e-09,6.3645147876805165e-09,6.3632194080375305e-09,6.362141387902405e-09,6.36123179981068e-09,6.360566081590254e-09,6.359978352890937e-09,6.359592206368001e-09
377,Wafer6_M_1000d_p1,6,CENTER,1000.0,1,,6.372955279819564e-09,6.364811882528777e-09,6.357569308754516e-09,6.350590611544098e-09,6.343960615410343e-09,6.337557943550662e-09,6.331171021096587e-09,6.324977330900956e-09,6.3188530798656535e-09,6.312997099053629e-09,6.307326676564353e-09,6.301928152602174e-09,6.296733693599658e-09,6.291876244945238e-09,6.287506002372822e-09,6.283394126575462e-09,6.280082746440659e-09,6.277354012106335e-09,6.2750669819923606e-09,6.273401497511427e-09,6.2721731803016024e-09
